code_i,code_j,iso3code_i,iso3code_j,iso3code_ij,country_i,country_j,year,mflow,mstock,vflow_new,vflow_new_source,gtmd2_vflow_int,mercosur1,mercosur2,argfmrs,ecuven,braury,can1,can2,FMR_all,FMR_Mercosur,FMR_Mercosur_CAN,code_ij,un_region_inter_i,un_region_inter_j
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2003,846.76434,4273.9463,289941.06,gtmd2_vflow_int,289941.06,0,0,0,0,0,0,0,0,0,0,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2004,806.1857,4302.444,260090.52,gtmd2_vflow_int,260090.52,0,0,0,0,0,0,0,0,0,0,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2005,817.57794,4346.1924,317405.19,gtmd2_vflow_int,317405.19,0,0,0,0,0,0,0,0,0,0,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2006,800.1916,4424.0483,281013.41,gtmd2_vflow_int,281013.41,0,0,0,0,0,0,0,0,0,0,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2007,802.8326,4487.419,298407.75,gtmd2_vflow_int,298407.75,0,0,0,0,0,0,0,0,0,0,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2008,810.37445,4591.634,283518.28,gtmd2_vflow_int,283518.28,0,0,0,0,0,0,0,0,0,0,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2009,1010.1754,4642.344,310503.19,gtmd2_vflow_int,310503.19,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2010,1655.9531,4970.147,361387.47,gtmd2_vflow_int,361387.47,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2011,2101.5063,4946.5786,381834.66,gtmd2_vflow_int,381834.66,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2012,3186.0974,4990.5605,521461.13,gtmd2_vflow_int,521461.13,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2013,2939.4258,5098.0146,509011.34,gtmd2_vflow_int,509011.34,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2014,2533.6333,5169.133,586752.63,gtmd2_vflow_int,586752.63,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2015,3384.56,5548.2285,558467.94,gtmd2_vflow_int,558467.94,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2016,3430.463,5726.6934,563038.13,gtmd2_vflow_int,563038.13,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2017,3619.6714,5971.417,578544.75,gtmd2_vflow_int,578544.75,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2018,4839.6235,6064.2935,527311.13,gtmd2_vflow_int,527311.13,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2019,6174.8984,6344.394,530396.13,gtmd2_vflow_int,530396.13,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2020,8009.0605,6600.8965,184232.3,gtmd2_vflow_int,184232.3,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2021,9284.491,6919.139,44912.855,gtmd2_vflow_int,44912.855,0,1,0,0,0,0,0,1,1,1,38,5,5
152,68,CHL,BOL,CHL_BOL,Chile,Bolivia (Plurinational State of),2022,10176.465,7042.551,219250.09,gtmd2_vflow_int,219250.09,0,1,0,0,0,0,0,1,1,1,38,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,1995,2218.9382,19335.723,88134.234,gtmd2_vflow_int,88134.234,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,1996,1507.6812,19816.615,117978.46,gtmd2_vflow_int,117978.46,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,1997,1918.7742,17640.58,124429.63,gtmd2_vflow_int,124429.63,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,1998,1941.145,17737.684,208403.33,gtmd2_vflow_int,208403.33,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,1999,2028.1686,17530.244,221734.8,gtmd2_vflow_int,221734.8,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2000,2042.754,17570.26,224473.84,gtmd2_vflow_int,224473.84,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2001,2129.0625,17350.334,201340.64,gtmd2_vflow_int,201340.64,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2002,2202.4646,17454.506,151226.44,gtmd2_vflow_int,151226.44,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2003,1831.6951,17839.365,167553.19,gtmd2_vflow_int,167553.19,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2004,1987.3778,17351.412,202698.7,gtmd2_vflow_int,202698.7,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2005,3212.7246,16601.227,220988.27,gtmd2_vflow_int,220988.27,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2006,3168.6458,16402.627,228804.75,gtmd2_vflow_int,228804.75,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2007,2648.451,15527.139,330046.34,gtmd2_vflow_int,330046.34,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2008,3057.1162,15382.007,305750.28,gtmd2_vflow_int,305750.28,0,0,0,0,0,0,0,0,0,0,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2009,3305.866,15290.052,221645.59,gtmd2_vflow_int,221645.59,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2010,2688.8145,14979.418,258395.08,gtmd2_vflow_int,258395.08,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2011,3127.8564,15131.379,278278.69,gtmd2_vflow_int,278278.69,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2012,2711.9856,15053.5,318298.78,gtmd2_vflow_int,318298.78,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2013,3617.9512,15242.704,339284.19,gtmd2_vflow_int,339284.19,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2014,3371.56,14885.291,420429.63,gtmd2_vflow_int,420429.63,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2015,2481.7788,14453.8125,384425.34,gtmd2_vflow_int,384425.34,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2016,2648.93,13927.709,390886.88,gtmd2_vflow_int,390886.88,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2017,3005.9758,13307.991,426515.88,gtmd2_vflow_int,426515.88,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2018,2619.9294,13053.256,479413.03,gtmd2_vflow_int,479413.03,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2019,3779.6646,13063.194,484317.09,gtmd2_vflow_int,484317.09,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2020,3720.0127,13511.756,173247.36,gtmd2_vflow_int,173247.36,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2021,2971.9265,14421.618,65604.43,gtmd2_vflow_int,65604.43,0,1,0,0,0,0,0,1,1,1,39,5,5
152,76,CHL,BRA,CHL_BRA,Chile,Brazil,2022,4928.1943,14774.09,260506.83,gtmd2_vflow_int,260506.83,0,1,0,0,0,0,0,1,1,1,39,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,1995,493.8632,540.6224,22145.0,gtmd2_vflow_int,22145.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,1996,618.59863,605.5957,10592.0,gtmd2_vflow_int,10592.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,1997,707.69965,702.833,11972.0,gtmd2_vflow_int,11972.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,1998,757.9279,787.2481,13835.0,gtmd2_vflow_int,13835.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,1999,967.83105,918.3237,12193.0,gtmd2_vflow_int,12193.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2000,844.6381,1499.3159,13033.0,gtmd2_vflow_int,13033.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2001,948.6177,1528.4948,13077.0,gtmd2_vflow_int,13077.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2002,1217.353,1575.5098,9782.0,gtmd2_vflow_int,9782.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2003,1261.7698,1623.6147,9858.0,gtmd2_vflow_int,9858.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2004,1447.734,1687.3788,13289.0,gtmd2_vflow_int,13289.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2005,1441.2654,1817.1631,19091.0,gtmd2_vflow_int,19091.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2006,1904.7327,1915.8301,23770.0,gtmd2_vflow_int,23770.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2007,2238.9038,2124.8079,29371.0,gtmd2_vflow_int,29371.0,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2008,1701.4476,2276.833,40667.418,gtmd2_vflow_int,40667.418,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2009,2147.733,2456.5522,48914.316,gtmd2_vflow_int,48914.316,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2010,2128.3699,2737.4795,57520.48,gtmd2_vflow_int,57520.48,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2011,2860.9167,2873.438,70954.836,gtmd2_vflow_int,70954.836,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2012,2902.836,3053.0757,95708.727,gtmd2_vflow_int,95708.727,0,1,0,0,0,0,0,1,1,1,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2013,3190.8916,3186.625,113387.68,gtmd2_vflow_int,113387.68,0,1,0,0,0,0,0,1,1,1,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2014,3615.042,3451.4526,130418.36,gtmd2_vflow_int,130418.36,0,1,0,0,0,0,0,1,1,1,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2015,3660.9514,3712.4802,139687.36,gtmd2_vflow_int,139687.36,0,1,0,0,0,0,0,1,1,1,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2016,4244.4033,4010.9053,159557.42,gtmd2_vflow_int,159557.42,0,1,0,0,0,0,0,1,1,1,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2017,8313.191,4301.6816,172921.0,gtmd2_vflow_int,172921.0,0,1,0,0,0,0,0,1,1,1,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2018,7358.92,4608.4087,178084.67,gtmd2_vflow_int,178084.67,0,1,0,0,0,0,0,1,1,1,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2019,8620.079,4789.059,176947.5,gtmd2_vflow_int,176947.5,0,1,0,0,0,0,0,1,1,1,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2020,9444.724,5066.109,58347.672,gtmd2_vflow_int,58347.672,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2021,14427.589,5444.736,65368.566,gtmd2_vflow_int,65368.566,0,0,0,0,0,0,0,0,0,0,40,5,5
152,170,CHL,COL,CHL_COL,Chile,Colombia,2022,14981.355,5673.574,189742.61,gtmd2_vflow_int,189742.61,0,0,0,0,0,0,0,0,0,0,40,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,1995,439.58777,4998.7227,12104.0,gtmd2_vflow_int,12104.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,1996,538.9302,4852.8145,13417.0,gtmd2_vflow_int,13417.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,1997,522.9523,4910.3477,15740.0,gtmd2_vflow_int,15740.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,1998,545.99286,4946.545,14349.0,gtmd2_vflow_int,14349.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,1999,560.43787,4938.228,13569.0,gtmd2_vflow_int,13569.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2000,533.33844,4805.0977,15876.0,gtmd2_vflow_int,15876.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2001,513.24054,4816.9155,19593.0,gtmd2_vflow_int,19593.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2002,528.2101,4819.403,18571.0,gtmd2_vflow_int,18571.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2003,604.1658,4736.2715,16656.0,gtmd2_vflow_int,16656.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2004,803.19855,4700.3374,17541.0,gtmd2_vflow_int,17541.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2005,800.3246,4703.098,18228.0,gtmd2_vflow_int,18228.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2006,958.86127,4751.545,18341.0,gtmd2_vflow_int,18341.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2007,922.58344,4580.5254,21674.0,gtmd2_vflow_int,21674.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2008,990.5437,4538.9287,24212.0,gtmd2_vflow_int,24212.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2009,1840.2921,4539.751,25195.0,gtmd2_vflow_int,25195.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2010,1515.5632,4528.253,28478.0,gtmd2_vflow_int,28478.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2011,1172.5581,4447.704,34864.0,gtmd2_vflow_int,34864.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2012,1617.9446,4620.858,41645.0,gtmd2_vflow_int,41645.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2013,1450.6367,4557.6606,40649.0,gtmd2_vflow_int,40649.0,0,0,0,0,0,0,0,0,0,0,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2014,1733.2122,4738.0576,48004.0,gtmd2_vflow_int,48004.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2015,2076.3547,4636.8804,45704.0,gtmd2_vflow_int,45704.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2016,1966.2881,4653.0234,48240.0,gtmd2_vflow_int,48240.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2017,2180.0557,4648.387,55881.0,gtmd2_vflow_int,55881.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2018,2283.7031,4629.3364,56203.0,gtmd2_vflow_int,56203.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2019,2618.7585,4601.258,54341.0,gtmd2_vflow_int,54341.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2020,2503.5635,4119.8604,19181.0,gtmd2_vflow_int,19181.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2021,4582.3135,4316.9463,13089.0,gtmd2_vflow_int,13089.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,218,CHL,ECU,CHL_ECU,Chile,Ecuador,2022,3978.5493,4631.6694,30242.0,gtmd2_vflow_int,30242.0,0,1,0,0,0,0,0,1,1,1,41,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,1995,5.053991,7.3430996,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,1996,5.496013,8.802638,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,1997,5.435311,10.582907,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,1998,5.9728975,12.367508,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,1999,8.246782,14.339717,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2000,7.023768,18.316097,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2001,5.413274,20.708534,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2002,7.7216034,21.655323,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2003,9.012226,25.305233,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2004,6.4468565,28.083359,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2005,7.235521,29.589619,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2006,6.8928,32.196842,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2007,7.7143216,33.442474,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2008,6.9309525,36.15791,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2009,7.029825,38.673546,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2010,7.891802,42.123455,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2011,8.491346,45.01476,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2012,8.485153,47.965557,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2013,9.155188,51.05647,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2014,9.091778,54.587013,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2015,11.13348,58.26878,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2016,10.688782,62.52919,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2017,11.515774,66.79137,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2018,12.688856,70.61595,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2019,10.7632675,74.817345,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2020,17.658754,78.19526,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2021,12.209668,78.18158,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,254,CHL,GUF,CHL_GUF,Chile,French Guiana,2022,9.417209,80.90156,,,,0,0,0,0,0,0,0,0,0,0,42,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,1995,9.384501,13.068566,71.220871,gtmd2_vflow_int,71.220871,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,1996,8.99485,16.88484,46.037613,gtmd2_vflow_int,46.037613,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,1997,8.85022,20.767859,24.000622,gtmd2_vflow_int,24.000622,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,1998,9.486563,23.111975,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,1999,10.629178,27.31497,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2000,10.243183,31.423372,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2001,10.174517,34.159607,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2002,10.348896,37.007534,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2003,10.1147785,40.8479,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2004,9.658657,43.085804,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2005,9.188192,43.27452,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2006,8.1308565,44.445015,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2007,7.6657467,44.43851,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2008,9.454932,43.719543,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2009,12.802394,45.157494,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2010,9.709322,50.106556,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2011,8.812173,51.12684,,,,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2012,7.9236407,51.15197,103.31941,gtmd2_vflow_int,103.31941,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2013,10.235888,50.455315,120.04134,gtmd2_vflow_int,120.04134,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2014,13.236255,52.92386,174.81345,gtmd2_vflow_int,174.81345,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2015,14.5885935,57.395588,354.336,gtmd2_vflow_int,354.336,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2016,13.513424,61.742218,279.60541,gtmd2_vflow_int,279.60541,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2017,14.157753,66.08835,321.45438,gtmd2_vflow_int,321.45438,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2018,18.689186,69.54218,269.08228,gtmd2_vflow_int,269.08228,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2019,22.092318,73.0675,270.83792,gtmd2_vflow_int,270.83792,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2020,13.159567,75.35529,65.468796,gtmd2_vflow_int,65.468796,0,0,0,0,0,0,0,0,0,0,43,5,5
152,328,CHL,GUY,CHL_GUY,Chile,Guyana,2021,27.64507,80.157005,112.62916,gtmd2_vflow_int,112.62916,0,0,0,0,0,0,0,0,0,0,43,5,5
