code_i,code_j,iso3code_i,iso3code_j,year,vflow,mflow,mstock,iso3code_ij,un_region_inter_i,un_region_inter_j,mercosur1,mercosur2,argfmrs,ecuven,braury,can1,can2,FMR_all,FMR_Mercosur,FMR_Mercosur_CAN,code_ij
254,604,GUF,PER,2013,,13.887701,36.071762,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2014,,12.991661,39.566147,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2015,,17.079441,41.812428,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2016,,14.970423,45.637486,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2017,,17.695488,49.445694,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2018,,15.863773,53.69841,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2019,,15.967211,57.671505,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2020,,14.137192,62.363068,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2021,,11.942698,63.436684,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,604,GUF,PER,2022,,14.934481,64.5903,GUF_PER,5,5,0,0,0,0,0,0,0,0,0,0,81
254,740,GUF,SUR,1995,,52.813755,1.5660472,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,1996,,60.27738,1.6277312,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,1997,,110.65197,1.7082556,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,1998,,80.83775,1.618063,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,1999,,55.260654,1.7372515,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2000,,67.31387,2.006421,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2001,,52.088337,2.1065078,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2002,,66.66059,1.9807117,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2003,,31.86596,2.1579962,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2004,,52.418358,2.2542078,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2005,,91.763214,2.163087,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2006,,47.97427,2.2512894,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2007,,104.2682,2.4086065,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2008,,89.21857,2.8415875,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2009,,80.28855,3.2619123,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2010,94561.281,96.303154,3.8283591,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2011,117910.69,89.32176,4.5478425,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2012,131600.66,95.60905,5.2313676,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2013,132190.63,114.74645,5.714006,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2014,131666.25,91.78026,6.0994987,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2015,116483.31,104.86941,6.4066286,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2016,135312.22,22.419445,6.7249494,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2017,123276.13,73.08365,6.998422,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2018,,98.71538,7.463189,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2019,,73.82382,8.169454,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2020,,703.082,8.603677,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2021,,101.68766,9.133934,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,740,GUF,SUR,2022,,93.100555,9.9571705,GUF_SUR,5,5,0,0,0,0,0,0,0,0,0,0,82
254,858,GUF,URY,1995,,1.3717488,1.4594431,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,1996,,1.7048216,2.2606676,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,1997,,1.4635849,2.504303,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,1998,,3.664434,3.0801075,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,1999,,1.5770342,3.6575844,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2000,,1.6525764,4.471818,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2001,,0.9744951,5.1010513,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2002,,1.0845897,5.572956,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2003,,5.2479377,5.9021506,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2004,,2.707716,6.46619,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2005,,6.396189,6.7090254,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2006,,5.8140273,7.4324684,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2007,,6.94577,8.078564,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2008,,5.0527496,8.518947,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2009,,7.437501,9.425504,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2010,,4.0906763,10.075597,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2011,,5.1756845,10.848782,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2012,,3.4219942,11.845693,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2013,,3.9363172,12.681927,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2014,,4.8516912,13.675604,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2015,,2.763397,14.380295,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2016,,4.1890235,14.695537,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2017,,3.7057304,15.112438,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2018,,2.589148,15.665195,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2019,,2.57051,15.904134,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2020,,1.9326105,16.390759,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2021,,2.0100222,16.49056,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,858,GUF,URY,2022,,2.6154947,17.33265,GUF_URY,5,5,0,0,0,0,0,0,0,0,0,0,83
254,862,GUF,VEN,1995,,13.183106,24.598183,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,1996,,11.318564,23.574455,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,1997,,13.036234,21.659378,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,1998,,15.038815,22.536926,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,1999,,9.683035,20.343246,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2000,,17.580662,17.609335,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2001,,21.058094,16.82662,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2002,,7.028278,15.971525,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2003,,13.734648,16.462156,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2004,,13.393658,17.915539,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2005,,16.181326,20.953636,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2006,,16.499668,25.625038,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2007,,21.173119,27.123062,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2008,,16.336924,29.478613,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2009,,11.417649,30.530432,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2010,,10.747467,29.612726,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2011,,14.837158,27.841099,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2012,,15.117186,27.828903,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2013,,17.28198,30.222649,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2014,,8.478572,30.508148,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2015,,9.684176,28.586237,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2016,,8.2909565,28.028416,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2017,,10.16956,29.548887,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2018,,7.4915066,30.42272,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2019,,7.692861,31.78157,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2020,,14.261789,31.327658,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2021,,12.470223,30.500364,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
254,862,GUF,VEN,2022,,18.343716,30.035572,GUF_VEN,5,5,0,0,0,0,0,0,0,0,0,0,84
328,32,GUY,ARG,1995,,3.4024632,7.8965964,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,1996,,5.6071186,9.51843,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,1997,,6.949897,11.789659,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,1998,,4.2945013,14.999542,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,1999,,3.6696963,16.533218,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2000,,4.9457893,18.222305,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2001,,5.6360407,19.003248,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2002,,6.2450624,20.149672,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2003,,8.518619,21.382551,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2004,,8.540369,22.772713,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2005,,6.025092,25.639954,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2006,,9.201214,28.108297,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2007,,8.212887,31.606142,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2008,,10.419043,34.724194,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2009,,3.5574365,38.624855,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2010,,9.440741,39.53152,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2011,,6.9637375,42.13979,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2012,,5.8548636,44.767586,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2013,,5.224095,46.505642,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2014,,6.010012,47.978615,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2015,,7.4438586,49.465076,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2016,,6.6974726,51.51124,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2017,,8.121441,52.29819,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2018,,10.836052,53.162407,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2019,,14.422717,53.52076,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2020,,19.369606,54.471165,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2021,,11.18663,64.83756,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,32,GUY,ARG,2022,154.27328,17.317167,67.69138,GUY_ARG,5,5,0,0,0,0,0,0,0,0,0,0,85
328,68,GUY,BOL,1995,,15.361314,30.570496,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,1996,,13.594234,39.603138,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,1997,,16.517183,45.31063,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,1998,,13.317834,52.15473,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,1999,,13.320694,57.534157,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2000,,7.20523,65.20741,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2001,,8.103001,65.550606,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2002,,12.328699,67.91115,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2003,,11.010284,75.30778,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2004,,10.816187,82.66762,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2005,,14.989376,83.80621,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2006,,13.022509,89.47149,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2007,,13.626826,91.78703,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2008,,16.354387,95.96628,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2009,,11.313649,103.399086,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2010,,12.2346325,112.683586,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2011,,11.793324,119.60815,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2012,,12.514069,124.90477,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2013,,13.1176,129.5057,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2014,,13.166153,136.00583,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2015,,12.627989,144.51729,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2016,,12.4862995,153.50853,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2017,,12.406342,158.60919,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2018,,12.063457,162.66862,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2019,,13.257082,164.94498,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2020,,15.18535,168.23389,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2021,,8.662652,183.90273,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,68,GUY,BOL,2022,,14.978632,184.17902,GUY_BOL,5,5,0,0,0,0,0,0,0,0,0,0,86
328,76,GUY,BRA,1995,13141.813,38.81597,1768.0513,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,1996,14989.146,23.737494,1761.437,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,1997,6062.5596,28.005466,1742.4928,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,1998,34354.465,44.53031,1718.777,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,1999,28129.24,35.240524,1715.227,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2000,29540.555,52.807236,1706.3663,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2001,22038.33,40.3534,1708.0582,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2002,6659.0332,37.12212,1713.6525,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2003,7269.7471,40.825615,1701.2284,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2004,9890.3164,40.548233,1691.2423,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2005,9968.1787,49.920757,1681.1349,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2006,11691.906,46.66259,1685.9484,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2007,8058.5332,44.81729,1679.5562,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2008,18553.385,100.93806,1672.1334,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2009,13806.403,45.02873,1704.1128,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2010,15611.878,90.27071,1713.4318,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2011,13014.316,45.52451,1745.1423,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2012,10405.815,36.69847,1726.1042,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2013,12934.933,63.216637,1723.7935,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2014,14873.97,107.1491,1742.6638,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2015,13684.951,79.40202,1786.8517,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2016,15760.302,67.484116,1800.9032,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2017,15056.558,56.011135,1764.0724,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2018,12841.34,71.466225,1784.9979,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2019,14626.537,54.76622,1789.7788,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2020,2551.3606,168.07866,1801.2649,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2021,969.04645,169.77441,1848.2462,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,76,GUY,BRA,2022,9022.4063,132.92117,1966.776,GUY_BRA,5,5,0,0,0,0,0,0,0,0,0,0,87
328,152,GUY,CHL,1995,,14.655188,14.361092,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,1996,,12.038575,21.415983,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,1997,55.807735,14.296549,28.122852,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,1998,129.26572,9.697326,34.861088,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,1999,51.914028,8.306368,37.679688,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2000,84.531227,12.51647,39.99957,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2001,93.955475,10.977161,43.233555,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2002,76.943268,10.709852,46.707127,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2003,724.26746,11.516518,50.05867,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2004,49.960213,13.04398,52.884857,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2005,63.544342,13.229513,56.145897,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2006,51.914028,12.155603,59.90404,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2007,90.19342,12.9307575,64.44328,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2008,71.220871,14.731836,69.29819,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2009,59.684078,8.38283,74.28621,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2010,48.00148,11.757436,75.91474,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2011,61.616158,12.40119,78.69942,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2012,75.038925,13.159716,82.641495,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2013,57.748001,10.753281,86.63313,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2014,125.58121,11.519736,89.197136,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2015,69.306938,12.363316,91.41524,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2016,154.87988,9.946976,94.53089,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2017,208.91219,11.320189,96.230095,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2018,232.03465,15.06205,97.245415,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2019,194.60199,12.5980015,100.27863,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2020,48.00148,13.241275,101.62496,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2021,11.440204,8.034816,108.58833,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,152,GUY,CHL,2022,105.18552,16.040771,110.98927,GUY_CHL,5,5,0,0,0,0,0,0,0,0,0,0,88
328,170,GUY,COL,1995,,18.374493,7.0197897,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,1996,58.0,15.939013,10.695216,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,1997,146.0,19.299995,14.342553,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,1998,131.0,16.2063,19.066736,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,1999,83.0,10.400589,21.515804,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2000,99.0,17.172695,22.655365,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2001,82.0,16.068863,26.04147,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2002,42.0,14.491227,28.232767,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2003,70.0,13.999798,29.884272,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2004,95.0,20.500679,32.040535,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2005,83.0,17.52337,35.483433,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2006,117.0,21.67258,37.80178,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2007,123.0,21.060297,41.075478,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2008,259.18964,20.61951,45.43381,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2009,245.14635,14.547675,46.78366,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2010,213.35397,22.350925,49.209206,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2011,280.16418,24.594572,54.126743,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2012,385.38257,20.914856,59.938965,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2013,465.1741,25.635323,64.09659,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
328,170,GUY,COL,2014,427.94418,18.676414,70.746704,GUY_COL,5,5,0,0,0,0,0,0,0,0,0,0,89
